esp_ms,pos_deg,vel_deg_s,target_deg,vq,os_time
34703,1.05,-0.57,1.54,0.059,1774656487.0524776
34714,1.05,-0.57,1.55,0.061,1774656487.0534797
34725,1.05,-0.57,1.56,0.062,1774656487.0534797
34736,1.05,-0.57,1.58,0.063,1774656487.0544796
34747,1.05,-0.57,1.59,0.065,1774656487.0544796
34758,1.05,-0.57,1.6,0.066,1774656487.055478
34770,1.05,-0.57,1.61,0.068,1774656487.055478
34781,1.05,-0.57,1.62,0.069,1774656487.0564778
34792,1.05,-0.57,1.63,0.07,1774656487.0564778
34803,1.09,-0.57,1.64,0.065,1774656487.0574772
34814,1.14,-0.57,1.65,0.059,1774656487.061477
34825,1.14,-0.57,1.66,0.065,1774656487.0714781
34836,1.14,-0.57,1.68,0.066,1774656487.0824764
34847,1.14,-0.57,1.69,0.068,1774656487.0944788
34858,1.14,-0.57,1.7,0.069,1774656487.1054797
34869,1.14,-0.57,1.71,0.071,1774656487.1164792
34880,1.14,-0.57,1.72,0.072,1774656487.1274781
34891,1.14,-0.57,1.73,0.073,1774656487.1384785
34902,1.14,-0.57,1.74,0.075,1774656487.149478
34913,1.14,-0.57,1.75,0.076,1774656487.160479
34924,1.14,-0.57,1.76,0.077,1774656487.1714792
34935,1.14,-0.57,1.77,0.079,1774656487.1824796
34946,1.14,-0.57,1.79,0.08,1774656487.1934788
34957,1.14,-0.57,1.8,0.082,1774656487.2044783
34968,1.14,-0.57,1.81,0.083,1774656487.215479
34979,1.14,-0.57,1.82,0.084,1774656487.2264788
34990,1.2,-0.57,1.83,0.075,1774656487.237479
35001,1.23,-0.57,1.84,0.075,1774656487.2484784
35012,1.23,-0.57,1.85,0.079,1774656487.2594783
35023,1.23,-0.57,1.86,0.081,1774656487.27048
35034,1.23,-0.57,1.87,0.082,1774656487.2814772
35045,1.23,-0.57,1.88,0.084,1774656487.2924776
35056,1.23,-0.57,1.9,0.085,1774656487.303479
35067,1.23,-0.56,1.91,0.086,1774656487.3144796
35078,1.23,-0.56,1.92,0.088,1774656487.3254786
35089,1.23,-0.56,1.93,0.089,1774656487.3364794
35100,1.23,-0.56,1.94,0.091,1774656487.3474784
35111,1.23,-0.56,1.95,0.092,1774656487.3584778
35122,1.23,-0.56,1.96,0.093,1774656487.3694794
35133,1.23,-0.56,1.97,0.095,1774656487.3804781
35144,1.23,-0.56,1.98,0.096,1774656487.3914783
35155,1.31,-0.56,1.99,0.081,1774656487.4024777
35166,1.32,-0.56,2.01,0.09,1774656487.4134786
35177,1.32,-0.56,2.02,0.091,1774656487.425478
35188,1.32,-0.56,2.03,0.093,1774656487.4360037
35199,1.32,-0.56,2.04,0.094,1774656487.4470031
35210,1.32,-0.56,2.05,0.096,1774656487.458005
35221,1.32,-0.56,2.06,0.097,1774656487.4690046
35232,1.32,-0.56,2.07,0.098,1774656487.4800034
35243,1.32,-0.56,2.08,0.1,1774656487.4910045
35254,1.32,-0.56,2.09,0.101,1774656487.5020044
35265,1.32,-0.56,2.1,0.103,1774656487.5130043
35276,1.32,-0.56,2.12,0.104,1774656487.524003
35287,1.32,-0.56,2.13,0.106,1774656487.5350044
35298,1.32,-0.56,2.14,0.107,1774656487.5460038
35309,0.02,-0.59,2.15,0.368,1774656487.5570023
35320,0.93,-0.57,2.16,0.065,1774656487.5680046
35331,0.8,-0.57,2.17,0.179,1774656487.5790045
35342,0.79,-0.57,2.18,0.17,1774656487.5900042
35354,0.57,-0.58,2.19,0.215,1774656487.6010044
35365,0.62,-0.58,2.2,0.187,1774656487.612004
35376,0.62,-0.58,2.21,0.193,1774656487.623004
35387,0.62,-0.58,2.23,0.195,1774656487.6340039
35398,0.62,-0.58,2.24,0.197,1774656487.645003
35409,0.62,-0.57,2.25,0.199,1774656487.656005
35420,0.62,-0.57,2.26,0.2,1774656487.6670032
35431,0.62,-0.57,2.27,0.202,1774656487.6780038
35442,0.62,-0.57,2.28,0.204,1774656487.6890025
35453,0.62,-0.57,2.29,0.206,1774656487.7000017
35464,0.62,-0.57,2.3,0.207,1774656487.711002
35475,0.62,-0.57,2.31,0.209,1774656487.722004
35486,0.62,-0.57,2.33,0.211,1774656487.7340033
35497,0.62,-0.57,2.34,0.213,1774656487.7440028
35508,0.62,-0.57,2.35,0.215,1774656487.7550044
35519,0.62,-0.57,2.36,0.217,1774656487.7660046
35530,0.62,-0.57,2.37,0.218,1774656487.7770038
35541,0.62,-0.57,2.38,0.22,1774656487.788005
35552,0.62,-0.57,2.39,0.222,1774656487.7990022
35563,0.62,-0.57,2.4,0.224,1774656487.810005
35574,0.62,-0.57,2.41,0.226,1774656487.821003
35585,0.62,-0.57,2.42,0.228,1774656487.8320045
35596,0.62,-0.57,2.44,0.229,1774656487.8430045
35607,0.62,-0.57,2.45,0.231,1774656487.8540027
35618,0.7,-0.57,2.46,0.216,1774656487.865004
35629,0.7,-0.57,2.47,0.225,1774656487.8760023
35640,0.7,-0.57,2.48,0.227,1774656487.8870034
35651,0.7,-0.57,2.49,0.229,1774656487.8990028
35662,0.7,-0.57,2.5,0.231,1774656487.9100063
35673,0.7,-0.57,2.51,0.233,1774656487.9210038
35684,0.7,-0.57,2.52,0.235,1774656487.9320035
35695,0.74,-0.57,2.53,0.23,1774656487.9425232
35706,0.79,-0.57,2.55,0.224,1774656487.9535232
35717,0.79,-0.57,2.56,0.231,1774656487.9649127
35728,0.79,-0.57,2.57,0.233,1774656487.9759135
35739,0.79,-0.57,2.58,0.235,1774656487.9869144
35750,0.79,-0.57,2.59,0.237,1774656487.9979143
35761,0.79,-0.57,2.6,0.238,1774656488.008914
35772,0.79,-0.57,2.61,0.24,1774656488.0199144
35783,0.79,-0.57,2.62,0.242,1774656488.0309124
35794,0.79,-0.57,2.63,0.244,1774656488.0419154
35805,0.87,-0.56,2.64,0.231,1774656488.0524368
35816,0.88,-0.56,2.66,0.237,1774656488.0634358
35827,0.88,-0.56,2.67,0.24,1774656488.0744362
35838,0.88,-0.56,2.68,0.242,1774656488.0854359
35849,0.88,-0.56,2.69,0.244,1774656488.0964372
35860,0.88,-0.56,2.7,0.246,1774656488.1074374
35871,0.88,-0.56,2.71,0.248,1774656488.118437
35882,0.88,-0.56,2.72,0.249,1774656488.1294367
35893,0.97,-0.56,2.73,0.234,1774656488.140437
35904,0.97,-0.56,2.74,0.244,1774656488.151437
35915,0.97,-0.56,2.75,0.246,1774656488.1634371
35927,0.97,-0.56,2.77,0.248,1774656488.1734405
35938,0.97,-0.56,2.78,0.249,1774656488.184438
35949,0.97,-0.56,2.79,0.251,1774656488.1954372
35960,0.97,-0.56,2.8,0.253,1774656488.2074378
35971,0.97,-0.56,2.81,0.255,1774656488.2184374
35982,0.97,-0.56,2.82,0.257,1774656488.2294388
35993,1.02,-0.56,2.83,0.247,1774656488.239962
36004,1.05,-0.56,2.84,0.248,1774656488.2509625
36015,1.05,-0.56,2.85,0.253,1774656488.2619612
36026,1.05,-0.56,2.87,0.255,1774656488.2729595
36037,1.05,-0.56,2.88,0.257,1774656488.2839627
36048,1.05,-0.56,2.89,0.259,1774656488.2949595
36059,1.05,-0.56,2.9,0.261,1774656488.3059614
36070,1.05,-0.56,2.91,0.262,1774656488.316961
36081,1.05,-0.56,2.92,0.264,1774656488.3279607
36092,1.09,-0.55,2.93,0.259,1774656488.3389611
36103,1.14,-0.55,2.94,0.254,1774656488.3499613
36114,1.14,-0.55,2.95,0.261,1774656488.3609622
36125,1.14,-0.55,2.96,0.262,1774656488.3729625
36136,1.14,-0.55,2.98,0.264,1774656488.382962
36147,1.14,-0.55,2.99,0.266,1774656488.3945444
36158,1.14,-0.55,3.0,0.268,1774656488.4055436
36169,1.14,-0.55,3.01,0.27,1774656488.416544
36180,1.22,-0.55,3.02,0.256,1774656488.4275439
36191,1.23,-0.55,3.03,0.263,1774656488.4385443
36202,1.23,-0.55,3.04,0.266,1774656488.4495447
36213,1.23,-0.55,3.05,0.268,1774656488.460543
36224,1.23,-0.55,3.06,0.27,1774656488.4715428
36235,1.23,-0.55,3.07,0.272,1774656488.4825454
36246,1.23,-0.55,3.09,0.274,1774656488.4931672
36257,1.23,-0.55,3.1,0.275,1774656488.505167
36268,1.23,-0.55,3.11,0.277,1774656488.5161672
36279,1.32,-0.55,3.12,0.262,1774656488.527167
36290,1.32,-0.55,3.13,0.272,1774656488.538031
36301,1.32,-0.55,3.14,0.274,1774656488.548869
36312,1.32,-0.55,3.15,0.275,1774656488.5598693
36323,1.32,-0.55,3.16,0.277,1774656488.5708683
36334,1.32,-0.55,3.17,0.279,1774656488.5818672
36345,1.32,-0.55,3.18,0.281,1774656488.5938687
36356,1.32,-0.55,3.2,0.283,1774656488.6037946
36367,0.01,-0.58,3.21,0.546,1774656488.6146636
36378,1.81,-0.54,3.22,0.217,1774656488.625663
36389,2.58,-0.52,3.23,0.084,1774656488.6366673
36400,1.94,-0.53,3.24,0.286,1774656488.6476762
36411,0.76,-0.56,3.25,0.464,1774656488.658676
36422,2.3,-0.52,3.26,0.134,1774656488.6696777
36433,2.07,-0.53,3.27,0.24,1774656488.6806755
36444,2.22,-0.52,3.28,0.189,1774656488.691676
36455,1.7,-0.54,3.29,0.308,1774656488.7035043
36466,2.01,-0.53,3.31,0.198,1774656488.714129
36477,2.29,-0.52,3.32,0.174,1774656488.7251277
36489,1.01,-0.55,3.33,0.46,1774656488.7361288
36500,1.9,-0.53,3.34,0.16,1774656488.747127
36511,1.94,-0.53,3.35,0.24,1774656488.758129
36522,2.25,-0.52,3.36,0.182,1774656488.769129
36533,1.69,-0.53,3.37,0.325,1774656488.7801275
36544,2.11,-0.52,3.38,0.191,1774656488.7911267
36555,2.2,-0.52,3.39,0.213,1774656488.802127
36566,1.26,-0.54,3.41,0.412,1774656488.8131275
36577,2.03,-0.53,3.42,0.17,1774656488.824127
36588,2.06,-0.52,3.43,0.24,1774656488.835127
36599,1.83,-0.53,3.44,0.289,1774656488.8461273
36610,2.13,-0.52,3.45,0.211,1774656488.8571265
36621,2.28,-0.52,3.46,0.209,1774656488.8681266
36632,1.52,-0.54,3.47,0.377,1774656488.8791265
36643,1.88,-0.53,3.48,0.235,1774656488.8901262
36654,2.42,-0.52,3.49,0.165,1774656488.9013925
36665,1.68,-0.53,3.5,0.363,1774656488.9123054
36676,1.74,-0.53,3.52,0.283,1774656488.9234602
36687,2.01,-0.52,3.53,0.238,1774656488.9344614
36698,2.33,-0.52,3.54,0.201,1774656488.9454615
36709,1.7,-0.53,3.55,0.358,1774656488.9564621
36720,2.42,-0.51,3.56,0.157,1774656488.9674613
36731,2.12,-0.52,3.57,0.286,1774656488.9784608
36742,1.23,-0.54,3.58,0.439,1774656488.9894605
36753,1.93,-0.52,3.59,0.214,1774656489.0004601
36764,2.15,-0.52,3.6,0.24,1774656489.011461
36775,2.21,-0.52,3.61,0.25,1774656489.0224605
36786,1.76,-0.53,3.63,0.347,1774656489.0334606
36797,2.4,-0.51,3.64,0.18,1774656489.0444608
36808,2.06,-0.52,3.65,0.31,1774656489.0554602
36819,2.57,-0.51,3.66,0.176,1774656489.0664592
36830,2.24,-0.52,3.67,0.293,1774656489.077459
36841,2.12,-0.52,3.68,0.288,1774656489.0879796
36852,1.54,-0.53,3.69,0.394,1774656489.0998702
36863,2.3,-0.51,3.7,0.188,1774656489.110416
36874,2.14,-0.52,3.71,0.294,1774656489.121415
36885,2.46,-0.51,3.72,0.218,1774656489.1324139
36896,2.63,-0.51,3.74,0.213,1774656489.1434162
36907,2.24,-0.52,3.75,0.311,1774656489.1544158
36918,2.58,-0.51,3.76,0.206,1774656489.165414
36929,2.29,-0.51,3.77,0.3,1774656489.176414
36940,2.26,-0.51,3.78,0.279,1774656489.187414
36951,1.59,-0.53,3.79,0.412,1774656489.1984158
36962,2.36,-0.51,3.8,0.197,1774656489.209415
36973,2.01,-0.52,3.81,0.34,1774656489.2204149
36984,1.71,-0.53,3.82,0.37,1774656489.2314153
36995,1.93,-0.52,3.83,0.299,1774656489.2424152
37006,2.46,-0.51,3.85,0.217,1774656489.2534149
37017,2.23,-0.51,3.86,0.313,1774656489.2644153
37028,1.97,-0.52,3.87,0.346,1774656489.2754145
37039,1.8,-0.52,3.88,0.359,1774656489.2864163
37050,2.37,-0.51,3.89,0.229,1774656489.2974145
37062,1.96,-0.52,3.9,0.367,1774656489.3084152
37073,1.9,-0.52,3.91,0.342,1774656489.3194168
37084,2.12,-0.51,3.92,0.294,1774656489.330415
37095,1.94,-0.52,3.93,0.354,1774656489.3414173
37106,2.6,-0.5,3.94,0.205,1774656489.352418
37117,2.04,-0.51,3.96,0.383,1774656489.3634179
37128,2.04,-0.51,3.97,0.331,1774656489.3754177
37139,1.76,-0.52,3.98,0.389,1774656489.386416
37150,2.54,-0.5,3.99,0.207,1774656489.3974173
37161,3.19,-0.49,4.0,0.155,1774656489.4084167
37172,2.22,-0.51,4.01,0.411,1774656489.419418
37183,2.26,-0.51,4.02,0.312,1774656489.4304173
37194,3.5,-0.48,4.03,0.071,1774656489.4414148
37205,2.72,-0.5,4.04,0.344,1774656489.451939
37216,2.15,-0.51,4.06,0.387,1774656489.4629405
37227,3.36,-0.48,4.07,0.092,1774656489.4739404
37238,3.52,-0.48,4.08,0.178,1774656489.4849405
37249,1.73,-0.52,4.09,0.509,1774656489.4969444
37260,3.34,-0.48,4.1,0.179,1774656489.5069394
37271,3.33,-0.48,4.11,0.218,1774656489.5179412
37282,3.7,-0.47,4.12,0.144,1774656489.5289419
37293,3.57,-0.48,4.13,0.208,1774656489.5399394
37304,3.17,-0.49,4.14,0.276,1774656489.5509384
37315,3.51,-0.48,4.15,0.171,1774656489.5619397
37326,3.66,-0.47,4.17,0.176,1774656489.57394
37337,3.27,-0.48,4.18,0.268,1774656489.583939
37348,3.89,-0.46,4.19,0.109,1774656489.595457
37359,3.5,-0.47,4.2,0.247,1774656489.6068218
37370,3.6,-0.47,4.21,0.192,1774656489.617161
37381,3.59,-0.47,4.22,0.204,1774656489.6281605
37392,3.44,-0.47,4.23,0.235,1774656489.6391602
37403,3.53,-0.47,4.24,0.204,1774656489.6501594
37414,3.6,-0.47,4.25,0.2,1774656489.6611588
37425,3.52,-0.47,4.26,0.225,1774656489.6721592
37436,3.52,-0.47,4.28,0.219,1774656489.6831594
37447,3.52,-0.47,4.29,0.22,1774656489.6946857
37458,3.52,-0.47,4.3,0.221,1774656489.7056842
37469,3.52,-0.47,4.31,0.223,1774656489.7166865
37480,3.52,-0.47,4.32,0.224,1774656489.7276835
37491,3.52,-0.47,4.33,0.226,1774656489.7386863
37502,3.52,-0.47,4.34,0.227,1774656489.7496994
37513,3.52,-0.47,4.35,0.229,1774656489.760698
37524,3.52,-0.47,4.36,0.23,1774656489.7716987
37535,3.52,-0.47,4.37,0.232,1774656489.7826996
37546,3.52,-0.47,4.39,0.233,1774656489.7940066
37557,3.52,-0.47,4.4,0.235,1774656489.8050063
37568,3.52,-0.47,4.41,0.236,1774656489.8160062
37579,3.52,-0.47,4.42,0.238,1774656489.8270075
37590,3.52,-0.47,4.43,0.239,1774656489.8380072
37601,3.52,-0.47,4.44,0.241,1774656489.849005
37612,3.59,-0.47,4.45,0.227,1774656489.8600054
37623,3.6,-0.47,4.46,0.233,1774656489.8710072
37635,3.6,-0.47,4.47,0.236,1774656489.8820066
37646,3.6,-0.47,4.48,0.237,1774656489.8926144
37657,3.6,-0.47,4.5,0.239,1774656489.9036014
37668,3.6,-0.47,4.51,0.24,1774656489.9146
37679,3.6,-0.47,4.52,0.242,1774656489.9256022
37690,3.6,-0.47,4.53,0.243,1774656489.9376018
37701,3.6,-0.47,4.54,0.245,1774656489.9476
37712,3.6,-0.47,4.55,0.246,1774656489.9585996
37723,3.6,-0.47,4.56,0.248,1774656489.970599
37734,3.69,-0.46,4.57,0.232,1774656489.9816005
37745,3.69,-0.46,4.58,0.242,1774656489.9926002
37756,3.69,-0.46,4.6,0.243,1774656490.0036008
37767,3.69,-0.46,4.61,0.245,1774656490.0145993
37778,3.69,-0.46,4.62,0.246,1774656490.0256007
37789,3.69,-0.46,4.63,0.248,1774656490.0366018
37800,3.69,-0.46,4.64,0.249,1774656490.0476007
37811,3.69,-0.46,4.65,0.251,1774656490.0585997
37822,3.75,-0.46,4.66,0.241,1774656490.0696013
37833,3.78,-0.46,4.67,0.241,1774656490.0805998
37844,3.78,-0.46,4.68,0.246,1774656490.091599
37855,3.78,-0.46,4.69,0.247,1774656490.1025996
37866,3.78,-0.46,4.71,0.249,1774656490.1136005
37877,3.78,-0.46,4.72,0.25,1774656490.1246011
37888,3.78,-0.46,4.73,0.252,1774656490.1356006
37899,3.78,-0.46,4.74,0.253,1774656490.1466005
37910,3.78,-0.46,4.75,0.255,1774656490.1576002
37921,3.81,-0.46,4.76,0.249,1774656490.1685994
37932,3.87,-0.46,4.77,0.244,1774656490.179712
37943,3.87,-0.46,4.78,0.25,1774656490.1907113
37954,3.87,-0.46,4.79,0.252,1774656490.201714
37965,3.87,-0.46,4.8,0.253,1774656490.212715
37976,3.87,-0.46,4.82,0.255,1774656490.223712
37987,3.87,-0.46,4.83,0.256,1774656490.2347116
37998,3.87,-0.46,4.84,0.258,1774656490.2458627
38009,3.87,-0.46,4.85,0.259,1774656490.2568614
38020,3.95,-0.46,4.86,0.243,1774656490.2678616
38031,3.96,-0.46,4.87,0.253,1774656490.278865
38042,3.96,-0.45,4.88,0.254,1774656490.2898612
38053,3.96,-0.45,4.89,0.256,1774656490.3002107
38064,3.96,-0.45,4.9,0.257,1774656490.3112104
38075,3.96,-0.45,4.91,0.259,1774656490.3222098
38086,3.96,-0.45,4.93,0.261,1774656490.3342092
38097,3.96,-0.45,4.94,0.262,1774656490.3442097
38108,4.01,-0.45,4.95,0.252,1774656490.3562114
38119,4.04,-0.45,4.96,0.253,1774656490.3672104
38130,4.04,-0.45,4.97,0.257,1774656490.3772097
38141,4.04,-0.45,4.98,0.259,1774656490.388211
38152,4.04,-0.45,4.99,0.26,1774656490.399211
38163,4.04,-0.45,5.0,0.262,1774656490.410209
38174,4.04,-0.45,5.01,0.263,1774656490.4222121
38186,4.04,-0.45,5.02,0.265,1774656490.433213
38197,4.04,-0.45,5.04,0.266,1774656490.4440117
38208,4.04,-0.45,5.05,0.268,1774656490.454993
38219,4.04,-0.45,5.06,0.269,1774656490.465995
38230,4.12,-0.45,5.07,0.255,1774656490.476993
38241,4.13,-0.45,5.08,0.263,1774656490.4879923
38252,4.13,-0.45,5.09,0.265,1774656490.4989927
38263,4.13,-0.45,5.1,0.266,1774656490.5099933
38274,4.13,-0.45,5.11,0.268,1774656490.5209928
38285,4.13,-0.45,5.12,0.269,1774656490.5319908
38296,4.13,-0.45,5.14,0.271,1774656490.5425482
38307,4.13,-0.45,5.15,0.272,1774656490.5535498
38318,4.13,-0.45,5.16,0.274,1774656490.564548
38329,2.82,-0.48,5.17,0.538,1774656490.575547
38340,4.48,-0.44,5.18,0.208,1774656490.5865488
38351,4.97,-0.43,5.19,0.146,1774656490.5980659
38362,3.4,-0.46,5.2,0.477,1774656490.609376
38373,4.59,-0.43,5.21,0.147,1774656490.6204934
38384,4.87,-0.43,5.22,0.179,1774656490.6314921
38395,3.08,-0.47,5.23,0.51,1774656490.6424918
38406,4.99,-0.42,5.25,0.18,1774656490.6534925
38417,4.84,-0.43,5.26,0.227,1774656490.6644936
38428,3.8,-0.45,5.27,0.425,1774656490.675492
38439,4.83,-0.43,5.28,0.12,1774656490.686493
38450,5.06,-0.42,5.29,0.174,1774656490.697865
38461,3.93,-0.45,5.3,0.422,1774656490.708678
38472,4.6,-0.43,5.31,0.184,1774656490.719749
38483,4.77,-0.42,5.32,0.213,1774656490.7307482
38494,3.85,-0.44,5.33,0.417,1774656490.7417498
38505,4.78,-0.42,5.34,0.144,1774656490.7527492
38516,4.83,-0.42,5.36,0.224,1774656490.7637498
38527,3.29,-0.46,5.37,0.538,1774656490.7747502
38538,4.86,-0.42,5.38,0.208,1774656490.785748
38549,4.7,-0.42,5.39,0.261,1774656490.796748
38560,4.33,-0.43,5.4,0.323,1774656490.8077502
38571,4.65,-0.42,5.41,0.224,1774656490.8187501
38582,5.03,-0.41,5.42,0.18,1774656490.8297498
38593,4.43,-0.43,5.43,0.338,1774656490.8407495
38604,4.88,-0.42,5.44,0.192,1774656490.8517492
38615,5.0,-0.42,5.45,0.213,1774656490.8625546
38626,4.32,-0.43,5.47,0.362,1774656490.8735406
38637,4.72,-0.42,5.48,0.218,1774656490.8845417
38648,4.95,-0.42,5.49,0.211,1774656490.8958433
38659,4.42,-0.43,5.5,0.341,1774656490.9069247
38670,4.77,-0.42,5.51,0.222,1774656490.9173849
38681,5.14,-0.41,5.52,0.183,1774656490.9283857
38692,4.36,-0.43,5.53,0.376,1774656490.939386
38703,4.64,-0.42,5.54,0.246,1774656490.9503841
38714,4.84,-0.42,5.55,0.234,1774656490.962386
38725,4.85,-0.42,5.56,0.254,1774656490.9723845
38736,5.11,-0.41,5.58,0.204,1774656490.983386
38747,5.02,-0.41,5.59,0.247,1774656490.9943855
38759,4.87,-0.42,5.6,0.271,1774656491.0063863
38770,5.18,-0.41,5.61,0.196,1774656491.016385
38781,4.87,-0.42,5.62,0.288,1774656491.0283842
38792,5.08,-0.41,5.63,0.218,1774656491.039386
38803,5.31,-0.41,5.64,0.195,1774656491.050384
38814,4.67,-0.42,5.65,0.344,1774656491.0613852
38825,4.78,-0.42,5.66,0.264,1774656491.0723884
38836,4.59,-0.42,5.68,0.313,1774656491.0833857
38847,5.43,-0.4,5.69,0.13,1774656491.094386
38858,4.7,-0.42,5.7,0.355,1774656491.10534
38869,4.87,-0.42,5.71,0.255,1774656491.1163402
38880,4.82,-0.42,5.72,0.282,1774656491.1273398
38891,5.27,-0.41,5.73,0.188,1774656491.1383417
38902,5.11,-0.41,5.74,0.264,1774656491.1493402
38913,4.86,-0.42,5.75,0.301,1774656491.1603405
38924,5.44,-0.4,5.76,0.163,1774656491.1713402
38935,4.71,-0.42,5.77,0.364,1774656491.1823401
38946,4.71,-0.42,5.79,0.299,1774656491.1933565
38957,5.11,-0.41,5.8,0.219,1774656491.2043567
38968,4.96,-0.41,5.81,0.288,1774656491.215358
38979,5.09,-0.41,5.82,0.25,1774656491.2263558
38990,5.5,-0.4,5.83,0.181,1774656491.2373545
39001,4.69,-0.42,5.84,0.382,1774656491.248355
39012,4.65,-0.42,5.85,0.316,1774656491.259356
39023,5.32,-0.4,5.86,0.181,1774656491.2703552
39034,4.78,-0.42,5.87,0.352,1774656491.281356
39045,4.69,-0.42,5.88,0.322,1774656491.2923546
39056,5.17,-0.41,5.9,0.217,1774656491.3033552
39067,5.05,-0.41,5.91,0.29,1774656491.3143551
39078,5.08,-0.41,5.92,0.274,1774656491.3253536
39089,4.24,-0.43,5.93,0.446,1774656491.3363545
39100,5.06,-0.41,5.94,0.204,1774656491.3473554
39111,4.52,-0.42,5.95,0.391,1774656491.3583536
39122,4.85,-0.42,5.96,0.275,1774656491.3693557
39133,5.1,-0.41,5.97,0.259,1774656491.3803568
39144,5.27,-0.41,5.98,0.249,1774656491.3913534
39155,5.27,-0.41,5.99,0.267,1774656491.4023542
39166,5.27,-0.41,6.01,0.268,1774656491.4133534
39177,5.27,-0.41,6.02,0.27,1774656491.4243543
39188,5.27,-0.41,6.03,0.271,1774656491.4353564
39199,5.27,-0.4,6.04,0.272,1774656491.4463544
39210,5.27,-0.4,6.05,0.274,1774656491.4573555
39221,5.27,-0.4,6.06,0.275,1774656491.4683557
39232,5.27,-0.4,6.07,0.277,1774656491.479355
39243,5.34,-0.4,6.08,0.264,1774656491.4903562
39254,5.36,-0.4,6.09,0.269,1774656491.5013545
39265,5.36,-0.4,6.1,0.272,1774656491.5123575
39276,5.36,-0.4,6.12,0.273,1774656491.523356
39287,5.36,-0.4,6.13,0.275,1774656491.534355
39298,5.36,-0.4,6.14,0.276,1774656491.545355
39310,5.36,-0.4,6.15,0.278,1774656491.556354
39321,5.36,-0.4,6.16,0.279,1774656491.5683556
39332,5.36,-0.4,6.17,0.281,1774656491.5793555
39343,5.36,-0.4,6.18,0.282,1774656491.5903544
39354,5.36,-0.4,6.19,0.283,1774656491.601354
39365,5.36,-0.4,6.2,0.285,1774656491.6119964
39376,5.36,-0.4,6.22,0.286,1774656491.6229935
39387,5.36,-0.4,6.23,0.288,1774656491.633994
39398,5.36,-0.4,6.24,0.289,1774656491.6445374
39409,5.44,-0.4,6.25,0.275,1774656491.6565137
39420,5.45,-0.4,6.26,0.282,1774656491.6675153
39431,5.45,-0.4,6.27,0.285,1774656491.678514
39442,5.45,-0.4,6.28,0.286,1774656491.6895158
39453,5.45,-0.4,6.29,0.287,1774656491.7005146
39464,5.45,-0.4,6.3,0.289,1774656491.7115128
39475,5.45,-0.4,6.31,0.29,1774656491.7225142
39486,5.45,-0.4,6.33,0.292,1774656491.733515
39497,5.45,-0.4,6.34,0.293,1774656491.7445157
39508,5.45,-0.4,6.35,0.295,1774656491.7555125
39519,5.45,-0.4,6.36,0.296,1774656491.7665133
39530,5.45,-0.4,6.37,0.298,1774656491.7775147
39541,5.45,-0.4,6.38,0.299,1774656491.7885144
39552,5.45,-0.4,6.39,0.301,1774656491.7995148
39563,5.45,-0.4,6.4,0.302,1774656491.810515
39574,5.53,-0.4,6.41,0.288,1774656491.8215134
39585,5.54,-0.4,6.42,0.295,1774656491.8325138
39596,5.54,-0.39,6.44,0.298,1774656491.843515
39607,5.54,-0.39,6.45,0.299,1774656491.8545146
39618,5.54,-0.39,6.46,0.301,1774656491.8655136
39629,5.54,-0.39,6.47,0.302,1774656491.876514
39640,5.54,-0.39,6.48,0.304,1774656491.887514
39651,5.54,-0.39,6.49,0.305,1774656491.8985143
39662,5.54,-0.39,6.5,0.307,1774656491.9095144
39673,5.54,-0.39,6.51,0.308,1774656491.9205136
39684,5.54,-0.39,6.52,0.31,1774656491.931513
39695,5.54,-0.39,6.53,0.311,1774656491.9425144
39706,5.54,-0.39,6.55,0.313,1774656491.9535143
39717,4.39,-0.42,6.56,0.544,1774656491.9645138
39728,4.9,-0.41,6.57,0.334,1774656491.9755147
39739,4.9,-0.41,6.58,0.385,1774656491.9865162
39750,5.11,-0.4,6.59,0.345,1774656491.997515
39761,5.53,-0.39,6.6,0.282,1774656492.0085158
39772,4.96,-0.41,6.61,0.437,1774656492.0195148
39783,4.71,-0.41,6.62,0.436,1774656492.0305142
39794,5.09,-0.4,6.63,0.338,1774656492.0415134
39805,5.06,-0.4,6.64,0.382,1774656492.0525138
39816,5.35,-0.4,6.66,0.323,1774656492.0635138
39827,5.0,-0.41,6.67,0.421,1774656492.0745134
39838,4.7,-0.41,6.68,0.45,1774656492.0855129
39849,4.91,-0.41,6.69,0.381,1774656492.0965137
39860,4.53,-0.42,6.7,0.48,1774656492.1075149
39871,4.86,-0.41,6.71,0.379,1774656492.1185148
39882,4.89,-0.41,6.72,0.406,1774656492.1295147
39893,4.26,-0.42,6.73,0.538,1774656492.140514
39905,4.72,-0.41,6.74,0.387,1774656492.1515145
39916,4.92,-0.41,6.75,0.393,1774656492.1625147
39927,4.31,-0.42,6.77,0.536,1774656492.1735137
39938,4.65,-0.41,6.78,0.413,1774656492.185515
39949,4.94,-0.41,6.79,0.388,1774656492.1965168
39960,4.52,-0.42,6.8,0.502,1774656492.2070346
39971,4.89,-0.41,6.81,0.389,1774656492.2180347
39982,5.04,-0.4,6.82,0.397,1774656492.2290382
39993,4.4,-0.42,6.83,0.54,1774656492.240035
40004,4.74,-0.41,6.84,0.414,1774656492.251035
40014,4.74,-0.41,6.85,0.414,1774656492.261034
40024,5.0,-0.4,6.86,0.398,1774656492.2720368
40034,4.67,-0.41,6.87,0.488,1774656492.2810345
